method,scheme,u1_initial,u2_initial,initial_exact_domain,map_converged,lower_capture,nonlinear_updates,lower_max_error,physical_residual_inf,status
mse,picard,0.5666666666666667,1.2333333333333334,True,True,True,27,3.197796136777953e-07,1.0805526706736401e-07,map_converged
mse,picard,0.6,1.2333333333333334,True,True,True,27,3.19777329726989e-07,1.0805392441914918e-07,map_converged
mse,picard,0.6333333333333333,1.2333333333333334,True,True,True,27,3.197750475525396e-07,1.0805258282564623e-07,map_converged
mse,picard,0.6666666666666666,1.2333333333333334,True,True,True,27,3.197727214132584e-07,1.0805121530843564e-07,map_converged
mse,picard,0.7,1.2333333333333334,True,True,True,27,3.1977037928676566e-07,1.080498384098405e-07,map_converged
mse,picard,0.7333333333333333,1.2333333333333334,True,True,True,27,3.197680091826527e-07,1.0804844513545575e-07,map_converged
mse,picard,0.7666666666666666,1.2333333333333334,True,True,True,27,3.197656190945253e-07,1.0804704014821809e-07,map_converged
mse,picard,0.8,1.2333333333333334,True,True,True,27,3.1976320502558053e-07,1.0804562100563686e-07,map_converged
mse,picard,0.8333333333333334,1.2333333333333334,True,True,True,26,3.198260507542017e-07,1.080769996275599e-07,map_converged
mse,picard,0.8666666666666667,1.2333333333333334,True,True,True,26,3.1982022918874975e-07,1.0807357730957534e-07,map_converged
mse,picard,0.9,1.2333333333333334,True,True,True,26,3.19814342342184e-07,1.0807011663338528e-07,map_converged
mse,picard,0.9333333333333333,1.2333333333333334,True,True,True,26,3.1980838088863095e-07,1.0806661210338575e-07,map_converged
mse,picard,0.9666666666666667,1.2333333333333334,True,True,True,26,3.1980234749262593e-07,1.0806306527388898e-07,map_converged
mse,picard,1.0,1.2333333333333334,True,True,True,26,3.19796246595061e-07,1.0805947869840793e-07,map_converged
mse,picard,1.0333333333333332,1.2333333333333334,True,True,True,26,3.197900613205462e-07,1.0805584260697998e-07,map_converged
mse,picard,1.0666666666666667,1.2333333333333334,True,True,True,26,3.1978380055086575e-07,1.080521621621422e-07,map_converged
mse,picard,1.1,1.2333333333333334,True,True,True,26,3.1977744741062963e-07,1.0804842737188736e-07,map_converged
mse,picard,1.1333333333333333,1.2333333333333334,True,True,True,25,3.19850195440452e-07,1.080781065754266e-07,map_converged
mse,picard,1.1666666666666667,1.2333333333333334,True,True,True,25,3.1983486370457115e-07,1.0806909361837924e-07,map_converged
mse,picard,1.2,1.2333333333333334,True,True,True,25,3.1981929216051697e-07,1.080599396074966e-07,map_converged
mse,picard,1.2333333333333334,1.2333333333333334,True,True,True,25,3.1980351278271257e-07,1.0805066347208125e-07,map_converged
mse,picard,1.2666666666666666,1.2333333333333334,True,True,True,25,3.1980351278271257e-07,1.0805466782448647e-07,map_converged
mse,picard,1.3,1.2333333333333334,True,True,True,25,3.1980351278271257e-07,1.0805873701391633e-07,map_converged
mse,picard,1.3333333333333333,1.2333333333333334,True,True,True,25,3.1980351278271257e-07,1.0806286659947872e-07,map_converged
mse,picard,1.3666666666666667,1.2333333333333334,True,True,True,25,3.1980351278271257e-07,1.0806706679522549e-07,map_converged
mse,picard,1.4,1.2333333333333334,True,True,True,25,3.1980351278271257e-07,1.0807133382639833e-07,map_converged
mse,picard,1.4333333333333333,1.2333333333333334,True,True,True,25,3.1980351278271257e-07,1.0807567724091527e-07,map_converged
mse,picard,1.4666666666666666,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0804549366305594e-07,map_converged
mse,picard,1.5,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0804740768755039e-07,map_converged
mse,picard,1.5333333333333332,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0804935812736005e-07,map_converged
mse,picard,1.5666666666666667,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0805134498248492e-07,map_converged
mse,picard,1.6,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0805337224972789e-07,map_converged
mse,picard,1.6333333333333333,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0805544126135658e-07,map_converged
mse,picard,1.6666666666666667,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0805755645826309e-07,map_converged
mse,picard,1.7,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0805971673022441e-07,map_converged
mse,picard,1.7333333333333334,1.2333333333333334,True,True,True,26,3.1975116443483387e-07,1.0806192940471249e-07,map_converged
mse,picard,1.7666666666666666,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0803872785292157e-07,map_converged
mse,picard,1.8,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0803971550732427e-07,map_converged
mse,picard,1.8333333333333333,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0804072803072273e-07,map_converged
mse,picard,1.8666666666666667,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0804177119627667e-07,map_converged
mse,picard,1.9,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.080428410071832e-07,map_converged
mse,picard,1.9333333333333333,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0804394323660205e-07,map_converged
mse,picard,1.9666666666666666,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0804507966089005e-07,map_converged
mse,picard,2.0,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.080462538327609e-07,map_converged
mse,picard,2.033333333333333,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0804747063719589e-07,map_converged
mse,picard,2.0666666666666664,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0804873074032884e-07,map_converged
mse,picard,2.1,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0805003836100724e-07,map_converged
mse,picard,2.1333333333333333,1.2333333333333334,True,True,True,27,3.1972890046638724e-07,1.0805140460146134e-07,map_converged
mse,picard,2.1666666666666665,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0803389716151912e-07,map_converged
mse,picard,2.2,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0803453442953526e-07,map_converged
mse,picard,2.2333333333333334,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0803520100743924e-07,map_converged
mse,picard,2.2666666666666666,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0803590844155053e-07,map_converged
mse,picard,2.3,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0803666183889504e-07,map_converged
mse,picard,2.3333333333333335,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0803746408605264e-07,map_converged
mse,picard,2.3666666666666667,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0803833139227947e-07,map_converged
mse,picard,2.4,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0803927374958278e-07,map_converged
mse,picard,2.433333333333333,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.080403160269583e-07,map_converged
mse,picard,2.466666666666667,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0804148709020467e-07,map_converged
mse,picard,2.5,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0804283689935801e-07,map_converged
mse,picard,2.533333333333333,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0804446359813369e-07,map_converged
mse,picard,2.5666666666666664,1.2333333333333334,True,True,True,28,3.1971943204034403e-07,1.0804658923113664e-07,map_converged
mse,picard,2.6,1.2333333333333334,True,True,True,29,3.1971541125663805e-07,1.0803276268012141e-07,map_converged
mse,picard,2.6333333333333333,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.6666666666666665,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.7,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.7333333333333334,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.7666666666666666,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.8,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.8333333333333335,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.8666666666666667,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.9,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.933333333333333,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,2.966666666666667,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,3.0,1.2333333333333334,False,False,False,80,37.171070344083525,5730987790963149.0,iteration_limit
mse,picard,0.0,1.2666666666666666,True,True,True,27,3.198152855876657e-07,1.0807695893788605e-07,map_converged
mse,picard,0.03333333333333333,1.2666666666666666,True,True,True,27,3.198133369242129e-07,1.0807581346528039e-07,map_converged
mse,picard,0.06666666666666667,1.2666666666666666,True,True,True,27,3.198113545099801e-07,1.0807464800866029e-07,map_converged
mse,picard,0.1,1.2666666666666666,True,True,True,27,3.1980936010533867e-07,1.0807347561314629e-07,map_converged
mse,picard,0.13333333333333333,1.2666666666666666,True,True,True,27,3.1980734793712884e-07,1.080722927260247e-07,map_converged
mse,picard,0.16666666666666666,1.2666666666666666,True,True,True,27,3.198053131203693e-07,1.0807109651622682e-07,map_converged
mse,picard,0.2,1.2666666666666666,True,True,True,27,3.1980327297453925e-07,1.0806989725331562e-07,map_converged
mse,picard,0.23333333333333334,1.2666666666666666,True,True,True,27,3.1980122039421133e-07,1.0806869055191015e-07,map_converged
mse,picard,0.26666666666666666,1.2666666666666666,True,True,True,27,3.1979915227076106e-07,1.0806747474667588e-07,map_converged
mse,picard,0.3,1.2666666666666666,True,True,True,27,3.197970521728877e-07,1.080662401786725e-07,map_converged
mse,picard,0.3333333333333333,1.2666666666666666,True,True,True,27,3.1979494186096247e-07,1.0806499961546479e-07,map_converged
mse,picard,0.36666666666666664,1.2666666666666666,True,True,True,27,3.197928053477739e-07,1.0806374367566818e-07,map_converged
mse,picard,0.4,1.2666666666666666,True,True,True,27,3.197906608409795e-07,1.0806248296191256e-07,map_converged
mse,picard,0.43333333333333335,1.2666666666666666,True,True,True,27,3.197884865802081e-07,1.0806120481765547e-07,map_converged
mse,picard,0.4666666666666667,1.2666666666666666,True,True,True,27,3.1978629455586827e-07,1.0805991612627963e-07,map_converged
mse,picard,0.5,1.2666666666666666,True,True,True,27,3.1978409009703057e-07,1.0805862021845414e-07,map_converged
mse,picard,0.5333333333333333,1.2666666666666666,True,True,True,27,3.197818643219108e-07,1.0805731176510847e-07,map_converged
mse,picard,0.5666666666666667,1.2666666666666666,True,True,True,27,3.197796136777953e-07,1.0805598871233002e-07,map_converged
mse,picard,0.6,1.2666666666666666,True,True,True,27,3.19777329726989e-07,1.0805464606411519e-07,map_converged
mse,picard,0.6333333333333333,1.2666666666666666,True,True,True,27,3.197750475525396e-07,1.0805330447061223e-07,map_converged
mse,picard,0.6666666666666666,1.2666666666666666,True,True,True,27,3.197727214132584e-07,1.0805193695340165e-07,map_converged
mse,picard,0.7,1.2666666666666666,True,True,True,27,3.1977037928676566e-07,1.0805056005480651e-07,map_converged
mse,picard,0.7333333333333333,1.2666666666666666,True,True,True,27,3.197680091826527e-07,1.0804916678042176e-07,map_converged
mse,picard,0.7666666666666666,1.2666666666666666,True,True,True,27,3.197656190945253e-07,1.080477617931841e-07,map_converged
mse,picard,0.8,1.2666666666666666,True,True,True,27,3.1976320502558053e-07,1.0804634265060287e-07,map_converged
mse,picard,0.8333333333333334,1.2666666666666666,True,True,True,27,3.197607509886069e-07,1.0804489997129352e-07,map_converged
mse,picard,0.8666666666666667,1.2666666666666666,True,True,True,26,3.1982022918874975e-07,1.0807528150191814e-07,map_converged
mse,picard,0.9,1.2666666666666666,True,True,True,26,3.19814342342184e-07,1.0807182082572808e-07,map_converged
mse,picard,0.9333333333333333,1.2666666666666666,True,True,True,26,3.1980838088863095e-07,1.0806831629572855e-07,map_converged
mse,picard,0.9666666666666667,1.2666666666666666,True,True,True,26,3.1980234749262593e-07,1.0806476946623178e-07,map_converged
mse,picard,1.0,1.2666666666666666,True,True,True,26,3.19796246595061e-07,1.0806118289075073e-07,map_converged
mse,picard,1.0333333333333332,1.2666666666666666,True,True,True,26,3.197900613205462e-07,1.0805754679932278e-07,map_converged
mse,picard,1.0666666666666667,1.2666666666666666,True,True,True,26,3.1978380055086575e-07,1.08053866354485e-07,map_converged
mse,picard,1.1,1.2666666666666666,True,True,True,26,3.1977744741062963e-07,1.0805013156423016e-07,map_converged
mse,picard,1.1333333333333333,1.2666666666666666,True,True,True,26,3.1977102277203073e-07,1.0804635469652268e-07,map_converged
mse,picard,1.1666666666666667,1.2666666666666666,True,True,True,25,3.1983486370457115e-07,1.0807309797078446e-07,map_converged
mse,picard,1.2,1.2666666666666666,True,True,True,25,3.1981929216051697e-07,1.0806394395990182e-07,map_converged
mse,picard,1.2333333333333334,1.2666666666666666,True,True,True,25,3.1980351278271257e-07,1.0805466782448647e-07,map_converged
mse,picard,1.2666666666666666,1.2666666666666666,True,True,True,25,3.197874953730917e-07,1.0804525168994772e-07,map_converged
mse,picard,1.3,1.2666666666666666,True,True,True,25,3.197874953730917e-07,1.0804932087937758e-07,map_converged
mse,picard,1.3333333333333333,1.2666666666666666,True,True,True,25,3.197874953730917e-07,1.0805345046493997e-07,map_converged
mse,picard,1.3666666666666667,1.2666666666666666,True,True,True,25,3.197874953730917e-07,1.0805765066068673e-07,map_converged
mse,picard,1.4,1.2666666666666666,True,True,True,25,3.197874953730917e-07,1.0806191769185958e-07,map_converged
mse,picard,1.4333333333333333,1.2666666666666666,True,True,True,25,3.197874953730917e-07,1.0806626110637652e-07,map_converged
mse,picard,1.4666666666666666,1.2666666666666666,True,True,True,25,3.197874953730917e-07,1.0807068068219294e-07,map_converged
mse,picard,1.5,1.2666666666666666,True,True,True,25,3.197874953730917e-07,1.0807518108224556e-07,map_converged
mse,picard,1.5333333333333332,1.2666666666666666,True,True,True,26,3.197443481095519e-07,1.0804535099939727e-07,map_converged
mse,picard,1.5666666666666667,1.2666666666666666,True,True,True,26,3.197443481095519e-07,1.0804733785452214e-07,map_converged
mse,picard,1.6,1.2666666666666666,True,True,True,26,3.197443481095519e-07,1.080493651217651e-07,map_converged
mse,picard,1.6333333333333333,1.2666666666666666,True,True,True,26,3.197443481095519e-07,1.080514341333938e-07,map_converged
mse,picard,1.6666666666666667,1.2666666666666666,True,True,True,26,3.197443481095519e-07,1.0805354933030031e-07,map_converged
mse,picard,1.7,1.2666666666666666,True,True,True,26,3.197443481095519e-07,1.0805570960226163e-07,map_converged
mse,picard,1.7333333333333334,1.2666666666666666,True,True,True,26,3.197443481095519e-07,1.0805792227674971e-07,map_converged
mse,picard,1.7666666666666666,1.2666666666666666,True,True,True,26,3.197443481095519e-07,1.0806018713171994e-07,map_converged
mse,picard,1.8,1.2666666666666666,True,True,True,27,3.197260129983448e-07,1.0803801808734192e-07,map_converged
mse,picard,1.8333333333333333,1.2666666666666666,True,True,True,27,3.197260129983448e-07,1.0803903061074038e-07,map_converged
mse,picard,1.8666666666666667,1.2666666666666666,True,True,True,27,3.197260129983448e-07,1.0804007377629432e-07,map_converged
mse,picard,1.9,1.2666666666666666,True,True,True,27,3.197260129983448e-07,1.0804114358720085e-07,map_converged
mse,picard,1.9333333333333333,1.2666666666666666,True,True,True,27,3.197260129983448e-07,1.080422458166197e-07,map_converged
mse,picard,1.9666666666666666,1.2666666666666666,True,True,True,27,3.197260129983448e-07,1.080433822409077e-07,map_converged
